productid	name	retailprice
6393	Klitumicator	190.98
6394	Emglibplover	190.98
6395	Varhupan	235.18
6396	Adbanazz	133.77
6397	Endtanantor	418.33
6398	Inglibicator	284.63
6399	Trukilazz	51.29
6400	Intinantor	169.28
6401	Upsapinentor	91.79
6402	Rerobplar	42.25
6403	Adjubedax	206.89
6404	Bartumadistor	106.04
6405	Frocadegower	199.10
6406	Zeeglibar	215.26
6407	Adrobollicator	206.17
6408	Hapmunover	195.58
6409	Endhupedin	24.56
6410	Refropopantor	146.12
6411	Thrusipicistor	60.56
6412	Refropan	489.62
6413	Surfropover	392.51
6414	Surglibistor	292.43
6415	Varpickplover	117.65
6416	Hapzapazz	124.64
6417	Endzapackan	165.34
6418	Lomglibin	451.24
6419	Hapwerantor	491.80
6420	Surtinor	123.82
6421	Adquestentor	291.94
6422	Emeristor	34.32
6423	Doptumedgan	177.41
6424	Indimaquantor	310.89
6425	Cipnipepantor	498.69
6426	Enddimollicator	381.99
6427	Winglibistor	75.07
6428	Doptanepicator	477.96
6429	Frozapentor	242.21
6430	Tupbanower	374.78
6431	Winmunollax	445.86
6432	Adcadax	284.38
6433	Adrobex	154.77
6434	Emkilollentor	404.22
6435	Rezapan	304.04
6436	Montanax	26.29
6437	Insipanar	400.88
6438	Emwerupentor	351.13
6439	Haphupar	42.34
6440	Surzapedgover	209.90
6441	Klirobaquex	76.75
6442	Tupglibover	268.77
6443	Zeerobistor	386.59
6444	Zeecadan	461.63
6445	Adkilax	130.88
6446	Rewerpommower	4.44
6447	Hapwerax	408.16
6448	Uphupazz	398.55
6449	Barrobinicator	74.34
6450	Parwerpimistor	111.54
6451	Montinax	468.43
6452	Monhupexin	467.09
6453	Tupquestopover	292.83
6454	Tuppebonar	427.47
6455	Klicadanentor	377.34
6456	Surnipar	58.47
6457	Rehupover	364.84
6458	Upmunicator	396.00
6459	Winerefover	107.35
6460	Zeequestonin	317.11
6461	Varjubaquin	141.20
6462	Monfropex	228.21
6463	Cipvenegor	453.37
6464	Monerex	149.79
6465	Vartanax	200.25
6466	Intinor	276.18
6467	Adsapor	335.85
6468	Surtinplistor	488.29
6469	Emweregan	488.39
6470	Monhupan	92.36
6471	Truquestar	223.76
6472	Varsapupar	314.21
6473	Rapdimor	409.90
6474	Lomcadistor	282.91
6475	Monweregor	48.06
6476	Inpickax	24.17
6477	Doppebentor	147.73
6478	Trujubewantor	215.78
6479	Winpebin	181.01
6480	Recadentor	495.25
6481	Klivenar	473.83
6482	Endkilover	176.52
6483	Rekilover	404.63
6484	Adkilaquantor	131.67
6485	Empickefentor	406.35
6486	Tuphupexor	478.77
6487	Adrobower	491.55
6488	Cipzapantor	227.30
6489	Supsapplor	27.88
6490	Uptanplantor	246.57
6491	Adquestex	161.45
6492	Dopcadistor	5.88
6493	Barwericator	244.79
6494	Qwiwerpackower	225.23
6495	Bareran	69.70
6496	Unpickex	348.55
6497	Varsapepex	315.40
6498	Varnipantor	237.80
6499	Barhupantor	262.38
6500	Doptinollin	354.70
6501	Monsipicator	168.60
6502	Adquestazz	419.87
6503	Kliweramar	410.16
6504	Partumepex	481.98
6505	Dopcadicator	387.78
6506	Klifropin	155.22
6507	Partanexex	58.19
6508	Dopquestexicator	10.92
6509	Tuptumover	380.41
6510	Monnipegan	354.18
6511	Dopcadopantor	410.74
6512	Varkilin	150.07
6513	Zeerobonor	215.99
6514	Endnipopentor	112.10
6515	Klidimor	343.28
6516	Thrutinegin	464.68
6517	Happebaquazz	323.58
6518	Unsipower	322.71
6519	Zeerobilex	243.43
6520	Vardudewex	221.48
6521	Tiphupedin	284.63
6522	Tupbanaquazz	109.55
6523	Parzapamentor	461.42
6524	Groericator	242.82
6525	Inpickedgentor	430.91
6526	Thrududistor	218.88
6527	Surtumower	70.42
6528	Vartumistor	185.67
6529	Trucadover	214.21
6530	Winrobopover	199.52
6531	Reglibex	208.77
6532	Zeesipamantor	409.93
6533	Upjubin	453.40
6534	Ciprobaquistor	326.31
6535	Tipzapicentor	327.66
6536	Klidiminicator	54.96
6537	Inglibax	266.36
6538	Wintumewower	422.64
6539	Adtinefistor	243.88
6540	Barwerpewan	252.13
6541	Tipzapan	421.58
6542	Parjubentor	481.63
6543	Winsipackantor	346.89
6544	Lommunonazz	173.70
6545	Adsipor	335.83
6546	Tipjubin	12.38
6547	Qwinipover	289.89
6548	Qwicadplan	133.69
6549	Adsapover	381.94
6550	Winerupar	105.02
6551	Tiptinaquicator	25.97
6552	Grovenex	492.69
6553	Thrunipar	494.37
6554	Barvenopan	41.90
6555	Updimicicator	71.07
6556	Supfropedistor	60.05
6557	Trududantor	458.45
6558	Zeerobin	168.33
6559	Qwicadadazz	52.07
6560	Qwisapefin	169.91
6561	Tupmunefax	85.80
6562	Upmunimin	372.52
6563	Tipmunedgazz	296.71
6564	Emvenedgover	181.89
6565	Raprobor	146.41
6566	Supsapentor	1.81
6567	Thrumunanar	196.67
6568	Hapquestepantor	389.68
6569	Unsapexistor	284.44
6570	Upzapedgin	289.33
6571	Dopquestan	199.32
6572	Frosipupin	400.94
6573	Wintinower	79.82
6574	Tupvenax	491.30
6575	Unglibor	299.90
6576	Varwerpedicator	303.00
6577	Monsipommer	262.65
6578	Hapzapamentor	288.72
6579	Supcadedex	407.00
6580	Emhupommax	419.53
6581	Surmunewentor	428.99
6582	Truwerpentor	436.73
6583	Emsapower	303.73
6584	Frodudimazz	110.19
6585	Tuphupantor	174.55
6586	Hapglibar	216.07
6587	Emtinopentor	415.56
6588	Gromunackar	412.50
6589	Qwifropilentor	256.24
6590	Inrobazz	268.61
6591	Infroponicator	96.51
6592	Dopkilistor	99.03
6593	Surcadover	371.58
6594	Upkilor	74.97
6595	Endwerar	167.34
6596	Adsapexin	50.06
6597	Upsipin	185.92
6598	Embanan	166.00
6599	Tupbanedex	28.29
6600	Frofropower	335.02
6601	Grofropewan	315.71
6602	Unglibewin	400.20
6603	Thrutanegazz	349.25
6604	Frojubedgower	93.62
6605	Tipkilonistor	405.70
6606	Parkilopazz	125.03
6607	Klipickinax	413.87
6608	Upsipistor	4.07
6609	Uppebegax	242.00
6610	Emquestistor	268.07
6611	Dopbanplentor	297.40
6612	Undimupower	170.73
6613	Endglibommin	261.34
6614	Upfropan	132.53
6615	Winhupopistor	240.92
6616	Vartumedover	149.06
6617	Surzapex	69.79
6618	Vardimower	187.52
6619	Klibanicator	8.34
6620	Thrusipistor	430.34
6621	Cipkilantor	86.25
6622	Rapdudax	284.18
6623	Sureramentor	134.45
6624	Partanedgax	16.83
6625	Growerommentor	193.82
6626	Rapbanin	101.29
6627	Monsipor	30.36
6628	Emwerantor	5.85
6629	Grotanar	324.96
6630	Rapfropin	250.83
6631	Surwerpamex	118.07
6632	Doperanax	97.66
6633	Varcadollicator	261.43
6634	Monsipinentor	72.98
6635	Tupcadex	104.83
6636	Monnipedgower	29.78
6637	Partinover	88.48
6638	Truvenin	211.11
6639	Qwihupefentor	204.49
6640	Bardudower	50.52
6641	Thrusapar	302.20
6642	Hapglibimazz	412.49
6643	Rapdudin	171.49
6644	Winbanex	488.17
6645	Tuppebackan	471.21
6646	Varhupicator	425.78
6647	Parvenupover	337.69
6648	Surnipax	240.04
6649	Qwizapantor	334.05
6650	Haprobar	19.27
6651	Inrobower	480.27
6652	Endhupinex	498.40
6653	Montanover	158.66
6654	Tipmunedar	97.95
6655	Indudower	249.76
6656	Emmunefan	32.53
6657	Klitanilantor	266.76
6658	Rapdimantor	333.41
6659	Pardimentor	399.80
6660	Rebanimin	305.41
6661	Trupebentor	95.67
6662	Emerepentor	409.02
6663	Grojubepower	179.10
6664	Supwerpepax	491.17
6665	Mondudantor	151.00
6666	Adtanamex	200.74
6667	Rapdudistor	409.30
6668	Cipsapor	189.36
6669	Hapwerpilin	28.70
6670	Bardudan	212.14
6671	Frosapilantor	61.58
6672	Klirobegantor	358.68
6673	Intumover	483.03
6674	Thruvenin	457.82
6675	Haptanazz	129.14
6676	Surbanex	173.76
6677	Lomcadanover	113.68
6678	Unwerpan	146.28
6679	Lomcadilentor	45.63
6680	Parkilazz	268.04
6681	Supjubor	263.60
6682	Indimistor	290.32
6683	Qwizapex	171.79
6684	Varfropupazz	306.69
6685	Lomwerover	270.56
6686	Emvenedentor	119.67
6687	Tupnipower	439.00
6688	Qwinipollan	164.49
6689	Bartinewor	323.22
6690	Adjubplar	73.30
6691	Varrobower	263.03
6692	Unrobistor	255.07
6693	Trudimedentor	311.31
6694	Rapquestonover	399.08
6695	Surjubupar	454.86
6696	Varglibegantor	393.18
6697	Tipquestar	234.39
6698	Upzapazz	180.33
6699	Winpickax	338.16
6700	Parbanaquicator	271.47
6701	Tipfropax	17.48
6702	Tupsipex	149.33
6703	Qwidudex	212.34
6704	Winsapicower	122.92
6705	Suppickor	457.69
6706	Monquestaquan	122.60
6707	Unwerpackicator	16.37
6708	Adquestistor	200.84
6709	Intinplower	468.81
6710	Wintananower	77.00
6711	Klibanex	418.85
6712	Barfropaquazz	121.48
6713	Uperin	288.79
6714	Supmunantor	132.76
6715	Rejubefower	42.81
6716	Parerackex	305.35
6717	Sursapex	238.23
6718	Dopsipican	372.42
6719	Winpebicin	221.61
6720	Haproban	32.33
6721	Klicadistor	261.74
6722	Zeejubower	245.81
6723	Unfropazz	366.14
6724	Superin	455.41
6725	Lomwerpefower	449.11
6726	Zeepebicator	306.51
6727	Vardimax	48.36
6728	Doperimower	84.96
6729	Surfropar	3.96
6730	Rapkilex	235.96
6731	Unzapepax	439.37
6732	Dophupupentor	433.36
6733	Empebegentor	308.12
6734	Parnipupazz	274.16
6735	Qwipickonover	251.56
6736	Unnipicator	115.27
6737	Endglibover	78.98
6738	Hapdimar	49.87
6739	Qwisipistor	348.99
6740	Zeedudower	148.96
6741	Monmunefantor	104.30
6742	Tiprobopover	239.16
6743	Endweraquex	195.67
6744	Upquestewax	247.22
6745	Klisapex	154.45
6746	Adwerex	142.55
6747	Emnipex	466.28
6748	Fropebepax	179.55
6749	Parkilantor	357.27
6750	Rapdimover	150.51
6751	Qwierackazz	155.95
6752	Varsipaman	361.97
6753	Winpebentor	458.72
6754	Surwerpommax	306.83
6755	Truwerefan	10.73
6756	Zeequestanax	271.67
6757	Rapvenar	283.19
6758	Qwinipin	256.93
6759	Parmunazz	173.81
6760	Indudackazz	152.18
6761	Klipickantor	75.23
6762	Frovenentor	431.41
6763	Updimantor	197.88
6764	Endkilewazz	233.86
6765	Suppebackor	137.63
6766	Trubanimex	485.49
6767	Superex	313.36
6768	Endcadicazz	15.63
6769	Barsapplantor	381.21
6770	Qwitanimicator	427.53
6771	Tipbanimax	227.36
6772	Frosipantor	189.36
6773	Emmunex	24.42
6774	Dopniponar	73.65
6775	Surhupax	428.04
6776	Dopnipax	23.58
6777	Gropebantor	51.14
6778	Frotinor	119.92
6779	Emkilor	301.95
6780	Grozapar	307.56
6781	Emsipentor	340.23
6782	Barwerpex	368.81
6783	Cippickover	227.68
6784	Gronipin	353.45
6785	Hapzapar	81.01
6786	Trucadentor	78.40
6787	Tiphupor	474.64
6788	Raphupin	2.29
6789	Rapmunentor	264.43
6790	Varcadegazz	479.89
6791	Dopkilar	332.09
6792	Trusapantor	322.05
6793	Unrobicex	376.06
6794	Parhupazz	197.81
6795	Tupwerpex	74.73
6796	Tipwerpover	172.88
6797	Trubanor	42.28
6798	Tupmunex	461.82
6799	Bartinor	110.59
6800	Frorobicator	168.97
6801	Haptumax	329.19
6802	Supfropefower	451.65
6803	Winglibegentor	298.34
6804	Lommunonazz	429.74
6805	Rapkilicator	423.15
6806	Thrupebar	466.59
6807	Ciprobentor	338.55
6808	Thruhupazz	386.07
6809	Winglibor	378.79
6810	Varsapax	487.15
6811	Unerower	221.53
6812	Rapglibimicator	164.27
6813	Rapbanazz	454.98
6814	Tippebicator	366.25
6815	Zeecadackex	311.95
6816	Partinentor	206.42
6817	Mondimadicator	204.73
6818	Zeepebupicator	344.43
6819	Qwitinicator	153.85
6820	Endpebistor	60.23
6821	Dopjubar	11.85
6822	Survenexentor	312.07
6823	Upzapicor	251.20
6824	Cipcador	401.32
6825	Suptinicator	96.45
6826	Trutanistor	405.31
6827	Truglibilantor	313.29
6828	Tupvenistor	326.61
6829	Ciprobepentor	498.92
6830	Thrududefax	256.15
6831	Tipwerpistor	481.30
6832	Klikilommin	89.32
6833	Varglibadentor	10.33
6834	Bartanistor	133.99
6835	Lomfropegistor	478.37
6836	Qwibanadin	388.58
6837	Thrurobefistor	71.47
6838	Grotumentor	297.94
6839	Tipwerex	430.29
6840	Redimar	114.41
6841	Adkilar	239.85
6842	Tipkilower	89.57
6843	Emdudedower	123.49
6844	Hapdudefantor	277.29
6845	Trunipantor	259.35
6846	Tuptinar	168.82
6847	Adrobover	367.07
6848	Thrumunex	10.82
6849	Winbanegan	385.86
6850	Cipweror	368.31
6851	Endrobopax	468.15
6852	Tuppeban	197.85
6853	Refropex	308.96
6854	Lomcadantor	51.37
6855	Endzapentor	158.12
6856	Wintinistor	18.11
6857	Klicadazz	201.45
6858	Cipvenower	397.03
6859	Klipebegex	334.30
6860	Tiptumewover	18.84
6861	Frorobentor	154.30
6862	Grojubollazz	12.94
6863	Vartinan	387.15
6864	Uppebollin	123.64
6865	Tipzapinantor	6.85
6866	Rapwerexazz	133.21
6867	Thruquestaquin	154.94
6868	Thrujubantor	321.99
6869	Zeerobanistor	387.88
6870	Winsapplor	423.37
6871	Cipbanilor	135.95
6872	Qwivenax	406.79
6873	Zeeerex	414.14
6874	Frocadan	40.44
6875	Tipfropar	320.38
6876	Klipebin	422.28
6877	Trujubaquar	189.58
6878	Zeequestazz	473.91
6879	Qwizapentor	142.97
6880	Adzapistor	427.63
6881	Adbanamar	39.24
6882	Zeevenentor	303.47
6883	Upweranin	440.75
6884	Haprobplax	131.61
6885	Tipcadplentor	288.00
6886	Tipmunicator	284.45
6887	Qwitumax	280.36
6888	Vartanefar	458.96
6889	Grovenadantor	475.87
6890	Rapdudin	461.26
6891	Adweramax	188.13
6892	Adsipepazz	174.44
6893	Retumover	463.65
6894	Intinopar	412.45
6895	Qwihupackazz	460.11
6896	Grotinexistor	227.90
6897	Fromunower	202.41
6898	Adkilentor	499.85
6899	Doppickentor	271.44
6900	Tuphupistor	127.14
6901	Endwerinex	14.87
6902	Endwerpicator	46.08
6903	Froweristor	122.94
6904	Uppebin	462.49
6905	Lombanor	233.36
6906	Varpebackar	62.36
6907	Reericator	283.71
6908	Hapvenistor	269.52
6909	Truwerollor	230.99
6910	Adpebower	235.84
6911	Qwinipicex	328.53
6912	Resipar	227.54
6913	Dopbanepex	255.06
6914	Rapvenamin	406.67
6915	Emzapicator	479.60
6916	Upzapentor	350.83
6917	Varzapplicator	72.20
6918	Thrucadazz	256.54
6919	Redimar	335.64
6920	Unglibegin	222.40
6921	Insiponower	352.85
6922	Unsipentor	195.99
6923	Upsapepicator	346.12
6924	Rapmunover	426.62
6925	Surhupor	236.24
6926	Endpickover	461.51
6927	Parsipentor	443.14
6928	Sursipinover	2.69
6929	Redimicator	80.33
6930	Rapglibaquar	93.47
6931	Inpickor	220.87
6932	Zeetanedistor	189.73
6933	Ciptanonazz	203.47
6934	Supcadicator	16.83
6935	Barcadplower	413.76
6936	Barhupax	493.16
6937	Bartanilover	181.54
6938	Lomdimimar	478.25
6939	Zeetanistor	398.25
6940	Doperepin	226.64
6941	Raperazz	1.74
6942	Upglibentor	11.83
6943	Parfropan	228.97
6944	Tupjubewantor	241.03
6945	Frofropistor	133.73
6946	Barrobower	460.59
6947	Tipglibaquover	419.39
6948	Tupsapentor	57.98
6949	Zeedimollar	432.85
6950	Tuptinicor	110.28
6951	Hapvenepan	156.70
6952	Qwirobicator	445.87
6953	Groglibegax	165.21
6954	Trudimentor	50.04
6955	Zeeglibplistor	274.29
6956	Cipkiledazz	318.89
6957	Inmunefar	199.95
6958	Klidudegower	196.32
6959	Rewerpilantor	227.26
6960	Emhupentor	271.85
6961	Thrurobommar	119.22
6962	Retinistor	282.02
6963	Dopwerpicar	190.19
6964	Rapquestax	138.52
6965	Tipfropor	15.97
6966	Truquestaquicator	139.80
6967	Rekilinazz	25.07
6968	Tupsipamor	239.23
6969	Qwizapepower	492.91
6970	Qwisipower	486.44
6971	Wintinex	170.29
6972	Redudan	93.95
6973	Qwizapefantor	358.29
6974	Monzapax	110.01
6975	Trudimar	221.66
6976	Emweredicator	342.02
6977	Dophupor	467.02
6978	Lommunax	106.09
6979	Rapglibexan	293.89
6980	Parmunicax	275.64
6981	Tupquestex	43.12
6982	Grosapistor	386.16
6983	Klirobentor	69.84
6984	Uperplover	470.06
6985	Barquestedicator	436.77
6986	Monmunin	275.00
6987	Dopjubor	25.52
6988	Montanaquentor	154.43
6989	Undudower	242.54
6990	Truquestanan	95.87
6991	Qwidudackazz	294.21
6992	Endglibanentor	485.21
6993	Untanefex	251.99
6994	Surkiledgex	127.40
6995	Adwerackantor	108.41
6996	Thruweran	219.71
6997	Growerpinax	321.65
6998	Tupvenilex	91.45
6999	Frotumewin	226.06
7000	Surtumentor	493.93
7001	Hapdiman	436.52
7002	Emnipopower	181.15
7003	Parsapex	65.07
7004	Emtinefistor	446.41
7005	Montinentor	439.98
7006	Emjubax	63.76
7007	Raprobedentor	88.58
7008	Tuphupepax	56.20
7009	Raprobopazz	328.38
7010	Parwerponentor	432.27
7011	Zeemunan	351.87
7012	Truglibicower	94.86
7013	Uptanedor	402.43
7014	Tupsapex	451.61
7015	Klitumimazz	229.73
7016	Lomtinedower	233.07
7017	Tupquestor	213.19
7018	Zeeglibadicator	220.13
7019	Rapjubaquax	201.75
7020	Fropickax	240.97
7021	Thruwerax	115.28
7022	Gropebentor	370.64
7023	Parwericentor	496.69
7024	Partinadan	398.04
7025	Barquestupover	193.24
7026	Monsapor	185.08
7027	Infropedgex	341.95
7028	Adpickentor	231.89
7029	Repebinex	2.60
7030	Froerollazz	2.95
7031	Parglibax	21.37
7032	Redudexover	376.57
7033	Windudefistor	380.03
7034	Fropickewar	299.96
7035	Adbanupax	339.12
7036	Endtanimar	361.97
7037	Rebanewin	322.09
7038	Vartumazz	123.43
7039	Barquestinin	31.07
7040	Winnipower	374.01
7041	Rapsipor	187.42
7042	Dopfropower	469.32
7043	Adcadexax	326.05
7044	Varerover	310.27
7045	Varsapexentor	244.00
7046	Monvenefentor	200.34
7047	Winweradover	83.78
7048	Qwiwerex	300.38
7049	Cipwerpar	397.68
7050	Trutumin	375.35
7051	Emcadin	7.53
7052	Varkilicator	102.51
7053	Tupfropor	389.70
7054	Trucadin	485.09
7055	Montinover	379.65
7056	Unpebonan	66.88
7057	Tuppebar	184.46
7058	Hapkilopover	167.03
7059	Haphupower	254.17
7060	Repickadazz	255.90
7061	Frowerpadar	221.80
7062	Inbanan	356.69
7063	Uncadower	54.60
7064	Tiprobimower	326.43
7065	Trutumewower	411.89
7066	Emhupex	475.30
7067	Adsipistor	214.84
7068	Hapquestanex	103.47
7069	Varquestedgar	113.49
7070	Upbanedgower	367.76
7071	Lompickentor	410.98
7072	Varrobepantor	90.76
7073	Klidudexantor	190.06
7074	Surwerpentor	327.74
7075	Emquestepower	54.55
7076	Barmunentor	145.95
7077	Haprobewantor	45.59
7078	Supmunanicator	187.42
7079	Truvenax	155.04
7080	Thrutumackower	492.89
7081	Qwisapax	102.30
7082	Winpebicator	42.58
7083	Lomerin	334.21
7084	Thrukiledgover	127.25
7085	Barsiponistor	495.42
7086	Qwitumover	418.86
7087	Suppickupentor	486.87
7088	Kliwerpower	394.93
7089	Winpickefan	420.32
7090	Surrobower	273.24
7091	Barjubistor	178.51
7092	Tuprobaquantor	156.06
7093	Unnipilor	369.26
7094	Enddiman	275.17
7095	Tipkilar	153.21
7096	Tuprobimor	330.72
7097	Grosipopin	415.72
7098	Qwitinentor	499.62
7099	Upfropantor	398.38
7100	Unzapor	268.70
7101	Partinex	485.50
7102	Rejubex	480.31
7103	Uppickicistor	187.89
7104	Endzapistor	30.92
7105	Varwerimin	464.37
7106	Kliglibover	416.77
7107	Doppickor	412.45
7108	Kliquestedgentor	62.96
7109	Superex	431.54
7110	Emtinewor	234.69
7111	Klipickegax	22.30
7112	Refropor	497.04
7113	Lombanackantor	12.98
7114	Winfropilin	261.28
7115	Tupzapin	154.60
7116	Untinefover	180.23
7117	Happickin	23.49
7118	Upmunazz	427.36
7119	Surtinefower	331.01
7120	Qwipebantor	493.03
7121	Inmunin	488.42
7122	Inhupentor	319.90
7123	Pardudin	183.15
7124	Intanistor	340.26
7125	Gromunicator	190.25
7126	Cipnipower	255.92
7127	Winpebollor	221.50
7128	Winkilplar	414.89
7129	Montumicator	175.53
7130	Dopfropar	223.83
7131	Tuphupar	230.23
7132	Lombanimex	45.97
7133	Inwerex	289.04
7134	Surquestover	386.34
7135	Supzapex	8.39
7136	Thrutanover	121.99
7137	Reeregex	354.69
7138	Parkilimantor	304.29
7139	Monzapazz	162.88
7140	Dopnipefar	79.65
7141	Cipglibover	7.41
7142	Ciphupaquax	424.91
7143	Tipsipentor	463.40
7144	Barmunover	186.62
7145	Truquestimentor	251.94
7146	Haphupplin	181.47
7147	Adtinistor	144.08
7148	Grorobex	108.98
7149	Klifropanax	121.57
7150	Thrupebefex	472.98
7151	Rebanax	308.24
7152	Fronipedistor	488.36
7153	Parsipistor	169.60
7154	Surglibar	405.35
7155	Unpickackicator	280.28
7156	Retuman	166.60
7157	Hapfropewentor	298.15
7158	Frozapor	347.63
7159	Zeezapan	340.67
7160	Barerinistor	209.45
7161	Surtanentor	196.27
7162	Qwisapantor	497.57
7163	Monglibplazz	387.43
7164	Winkilplor	208.71
7165	Parrobackover	5.46
7166	Monsapefistor	476.32
7167	Grohupadower	209.00
7168	Lomdudefower	126.64
7169	Monsapazz	253.89
7170	Tupsipor	33.61
7171	Rebanackax	325.54
7172	Adwericator	219.20
7173	Frowerpexan	265.48
7174	Renipamar	252.37
7175	Updudewar	486.63
7176	Hapcadex	64.51
7177	Suppickimover	356.51
7178	Lomglibor	496.53
7179	Thruzapan	89.32
7180	Empickax	9.78
7181	Kliwerpefex	112.84
7182	Surpebexazz	113.52
7183	Lomerewar	294.31
7184	Klipebistor	202.54
7185	Wintumonor	415.60
7186	Frojubamar	241.87
7187	Klitanar	376.37
7188	Zeezapamover	383.70
7189	Ciptinentor	107.06
7190	Varquestex	341.79
7191	Rejubistor	323.84
7192	Uppickopex	8.06
7193	Barquestador	463.62
7194	Superepax	453.43
7195	Rapzapewor	383.37
7196	Thrusipin	9.84
7197	Zeeerommex	38.48
7198	Zeejubentor	255.69
7199	Surrobewistor	182.16
7200	Lomtanax	275.62
7201	Lomerollan	472.47
7202	Haphupedower	18.43
7203	Hapsapinicator	355.09
7204	Emsipewover	88.97
7205	Supfropicator	148.45
7206	Qwipickor	90.04
7207	Tupnipor	223.89
7208	Monwerponantor	417.23
7209	Barvenistor	418.72
7210	Endpickadower	216.77
7211	Fronipefover	310.09
7212	Dopwerentor	301.62
7213	Endmuninover	259.31
7214	Surfropplax	331.89
7215	Endcadilentor	97.61
7216	Surnipexax	83.75
7217	Endsipollin	204.26
7218	Truhupax	185.89
7219	Raphupewan	293.11
7220	Tupzapor	263.59
7221	Parericentor	100.96
7222	Barwericator	325.30
7223	Groquestan	20.58
7224	Winzapupantor	412.10
7225	Thruhupedgex	209.77
7226	Dopzapexor	318.47
7227	Inbanefar	255.58
7228	Emhupazz	312.05
7229	Cipdimanazz	369.00
7230	Parvenegan	477.79
7231	Emfropinor	27.03
7232	Unglibex	101.82
7233	Tipzapadan	315.37
7234	Surrobupazz	313.70
7235	Monwerpar	37.31
7236	Kliwerpor	95.41
7237	Gronipentor	258.44
7238	Winmunentor	206.34
7239	Vartumor	55.10
7240	Tupwerpower	326.56
7241	Rezapanin	18.99
7242	Truhupedgex	459.13
7243	Winmunicator	464.98
7244	Upfropantor	390.29
7245	Unglibar	32.70
7246	Resapollover	23.22
7247	Tuperinantor	248.75
7248	Bartinegin	132.73
7249	Rapmuninistor	356.82
7250	Upquestegover	300.63
7251	Varweristor	305.58
7252	Trududplover	352.59
7253	Winpickazz	462.58
7254	Dopnipentor	418.57
7255	Ciphupexover	175.66
7256	Empebax	148.18
7257	Klidudamistor	497.85
7258	Intinower	442.99
7259	Varpickicator	379.20
7260	Lomtumex	329.98
7261	Monfropeficator	334.46
7262	Rapquestackar	411.84
7263	Endweregor	49.24
7264	Hapvenan	440.93
7265	Qwinipamover	190.74
7266	Remunan	209.28
7267	Upgliban	486.25
7268	Trukilax	445.61
7269	Vartinex	295.58
7270	Tipzapilex	3.20
7271	Adtinepar	325.31
7272	Truzapar	497.92
7273	Windimax	131.79
7274	Hapquestadex	466.55
7275	Admunollin	245.60
7276	Tuptumor	141.82
7277	Parvenistor	360.32
7278	Dophupexantor	130.29
7279	Barweror	380.40
7280	Tuptumex	187.55
7281	Qwimunax	70.72
7282	Varjubistor	123.85
7283	Trurobamicator	455.23
7284	Lomquesticator	69.37
7285	Varsapefover	173.21
7286	Lomwerazz	174.44
7287	Upjubazz	139.23
7288	Qwieran	396.80
7289	Thrumunover	139.04
7290	Thrupickexar	389.13
7291	Supzapantor	97.56
7292	Suphupicower	315.45
7293	Inrobover	327.14
7294	Uptanazz	225.12
7295	Haperar	492.10
7296	Reglibantor	107.15
7297	Emerar	410.90
7298	Surdimentor	25.04
7299	Supvenower	200.55
7300	Doperaquover	323.42
7301	Surzapepan	36.97
7302	Lomfropupicator	303.14
7303	Thrudimin	337.15
7304	Surdimax	354.62
7305	Truquestar	475.32
7306	Adrobimicator	307.66
7307	Unweran	221.80
7308	Thrufropackax	496.03
7309	Dopfropefan	173.97
7310	Thrupickewex	34.84
7311	Surdimopan	287.85
7312	Upvenazz	368.56
7313	Lomwerpicator	63.59
7314	Barpickinentor	192.65
7315	Surzapentor	260.25
7316	Fronipin	211.61
7317	Cippickopantor	456.61
7318	Wintinex	479.87
7319	Unrobamex	268.73
7320	Dopfropopan	17.30
7321	Tipericator	71.04
7322	Winbanan	90.45
7323	Unnipopin	307.57
7324	Varquestan	406.45
7325	Tipglibazz	405.64
7326	Tipdudin	10.86
7327	Tipzapackin	171.78
7328	Surerar	406.67
7329	Adquestedax	474.45
7330	Supsapazz	139.45
7331	Hapfropexax	230.92
7332	Surtumistor	336.28
7333	Trutanplor	429.74
7334	Winkililin	57.97
7335	Pardimazz	151.58
7336	Requesticator	267.59
7337	Thruweraquax	286.70
7338	Emtumantor	101.61
